word,root,suffixes
uymaz,uymaz,
müziç,müziç,
mahlukum,mahluk,um
kızmış,kız,mış
keyfiniz,keyif,niz
minnettar,minnettar,
dostluğunu,dostluk,unu
lütfunu,lütuf,nu
istemek,iste,mek
sesimle,ses,imle
çalışacağım,çalış,acağım
yürüdük,yürü,dük
bahsedermiş,bahset,ermiş
renksiz,renk,siz
emek,emek,
olabileceğimi,ol,abileceğimi
kavgalar,kavga,lar
edersem,et,ersem
aldırmazsınız,aldır,mazsınız
elinin,el,inin
uslu,uslu,
durmasını,dur,masını
tembih,tembih,
edin,et,in
istediğiniz,iste,diğiniz
demektir,de,mektir
istemeyeceksiniz,iste,meyeceksiniz
düşmanıyla,düşman,ıyla
hırçın,hırçın,
sizden,siz,den
erkeklerden,erkek,lerden
haklarıymış,hak,larıymış
anlamayın,anla,mayın
taleplerin,talep,lerin
gelmesi,gel,mesi
şart,şart,
erkeklerin,erkek,lerin
gülüşleri,gül,üşleri
kaldırışları,kaldır,ışları
edişleri,et,işleri
güvendiklerini,güvendik,lerini
kör,kör,
talepleri,talep,leri
reddedildiği,reddet,ildiği
düştükleri,düş,tükleri
küstahça,küstah,ça
gururlarını,gurur,larını
avcı,avcı,
av,av,
vazgeçmiyorlar,vazgeç,miyorlar
vazifemiz,vazife,miz
tabi,tabi,
istenilen,iste,nilen
isteyemeyiz,iste,yemeyiz
kendiliğimizden,kendiliğimizden,
vermeyiz,ver,meyiz
gururundan,gurur,undan
tiksiniyorum,tiksin,iyorum
olabileceğimizi,ol,abileceğimizi
halinizde,hal,inizde
güvenme,güven,me
kuzuların,kuzu,ların
dişlerinin,diş,lerinin
sözlerinin,söz,lerinin
adımlar,adım,lar
atıyordu,ata,yordu
cümlelerin,cümle,lerin
fasılalar,fasıla,lar
bırakıyor,bırak,ıyor
korka,kork,a
susuyordum,susa,yordum
civarındaki,civar,ındaki
sokaklardan,sokak,lardan
annemle,anne,mle
sözümüze,söz,ümüze
ederiz,et,eriz
gelmeyin,gel,meyin
görünmekten,görün,mekten
olmayacağımı,ol,mayacağımı
lehinize,leh,inize
nokta,nokta,
kaydedebilirsiniz,kaydet,ebilirsiniz
gündüzün,gündüzün,
buluşalım,buluş,alım
dolaşırız,dolaş,ırız
gezinti,gezinti,
yerlerim,yer,lerim
hoşunuza,hoş,unuza
geceler,gece,ler
isminizi,isim,nizi
kadarcık,kadar,cık
hatip,hatip,
zade,zade,
aklımda,akıl,mda
tutabilirim,tut,abilirim
söyleyebilirim,söyle,yebilirim
diyebilirsiniz,de,yebilirsiniz
minnet,minnet,
deminden,dem,inden
değiştiren,değiş,tiren
diliyormuş,dile,yormuş
mehmetcan,mehmetcan,
anahtarını,anahtar,ını
uzaklaştım,uzaklaş,tım
gitmemiştim,git,memiştim
kahkahalarını,kahkaha,larını
takınarak,takın,arak
isminizle,isim,nizle
elde,el,de
bahtiyarım,bahtiyar,ım
merdivenin,merdiven,in
basamaklarına,basamak,larına
çıkmış,çık,mış
alacakaranlıkta,alacakaranlık,ta
göremedim,gör,emedim
andıran,andır,an
etmediğini,et,mediğini
getirmekten,getir,mekten
gitmeyeyim,git,meyeyim
basamak,basamak,
fenerinin,fener,inin
vurduğu,vur,duğu
kurnaz,kurnaz,
tecessüsle,tecessüs,le
çağırdığımı,çağır,dığımı
anlamadınız,anla,madınız
kollarına,kol,larına
atılacaktım,atıl,acaktım
histen,his,ten
yıkılma,yık,ılma
bulantı,bulantı,
yanaklarımda,yanak,larımda
neredeyse,neredeyse,
ağlayacaksınız,ağla,yacaksınız
ablaya,abla,ya
anneye,anne,ye
muhtaçsınız,muhtaç,sınız
ayrılıp,ayrıl,ıp
gidiyordunuz,git,iyordunuz
atlantik'te,atlantik,'te
aramayacaktınız,ara,mayacaktınız
konuşmuştuk,konuş,muştuk
buluşacağız,buluş,acağız
yalvarır,yalvar,ır
çağırdınız,çağır,dınız
benzemiyorsunuz,benze,miyorsunuz
cihetleri,cihet,leri
sağlama,sağla,ma
bağlamaktır,bağla,maktır
aradığınız,ara,dığınız
geceki,geceki,
yolunuza,yol,unuza
çıkmaz,çıkmaz,
ruhumdan,ruh,umdan
şüphenin,şüphe,nin
kalktığını,kalk,tığını
çapkınlık,çapkın,lık
yaşamaktan,yaşa,maktan
madonna'yı,madonna,'yı
görmektense,gör,mektense
konmayı,kon,mayı
üzücüydü,üz,ücüydü
güleceğini,gül,eceğini
saflığımla,saf,lığımla
cesaretsizliğimle,cesaret,sizliğimle
ümidimi,ümit,imi
kapanmamı,kapan,mamı
neticeler,netice,ler
verebilirdi,ver,ebilirdi
gönlüm,gönül,m
rahattı,rahat,tı
edepsizce,edep,sizce
şüphelerimden,şüphe,lerimden
dolayı,dolayı,
şüphelerden,şüphe,lerden
kurtardığı,kurtar,dığı
minnettarlık,minnettar,lık
umulmaz,um,ulmaz
cesaretle,cesaret,le
kadınsınız,kadınsı,nız
sarıldım,sar,ıldım
kucakladığını,kucakla,dığını
yüzümün,yüz,ümün
santim,santi,m
ilerisine,ileri,sine
caddesinde,cadde,sinde
alın,al,ın
beklerim,bek,lerim
çıkmanıza,çıkma,nıza
hacet,hacet,
vücudum,vücut,um
mırıldanıyor,mırıldan,ıyor
tekrarladığımı,tekrarla,dığımı
okşayıcı,okşa,yıcı
kelimelerle,kelime,lerle
atıyordum,ata,yordum
ufuk,ufuk,
aydınlanmaya,aydınlan,maya
sebepsizliğini,sebep,sizliğini
boşluğunu,boşluk,unu
içim,içim,
ezilmeden,ez,ilmeden
gitmedim,git,medim
buçuğa,buçuk,a
tiergarten'den,tiergarten,'den
puder'in,puder,'in
yaklaştım,yaklaş,tım
soruyordum,sor,uyordum
uykusuz,uyku,suz
işinin,iş,inin
yoruculuğunu,yor,uculuğunu
uzandığını,uzan,dığını
serildiğini,ser,ildiğini
esirgediğim,esirge,diğim
manasıyla,mana,sıyla
duymadığım,duy,madığım
birikmiş,birik,miş
muazzam,muazzam,
kütle,küt,le
bilmediğimi,bil,mediğimi
hükümlerimin,hüküm,lerimin
aldanmadığıma,aldan,madığıma
kanaatim,kanaat,im
müddetince,müddet,ince
aramış,ara,mış
dikkatini,dikkat,ini
varlığını,varlık,ını
noktaya,nokta,ya
biriktirerek,birik,tirerek
araştıran,araştır,an
bakımdan,bakı,mdan
ede,e,de
meleke,melek,e
hassasiyet,hassasiyet,
kesbeden,kesbet,en
nişlerimin,niş,lerimin
yanılmasına,yanıl,masına
hisler,his,ler
hata,hata,
etmemişlerdi,et,memişlerdi
hükmü,hüküm,
aklım,akıl,m
tecrübelerim,tecrübe,lerim
tadil,tadil,
müspet,müspet,
intibam,intiba,m
aldatmış,aldat,mış
derdim,der,dim
lakin,lakin,
hükmümün,hüküm,mün
doğruluğunu,doğru,luğunu
mantığın,mantık,ın
harici,harici,
tesirlerin,tesir,lerin
aldatıcı,aldat,ıcı
vakaların,vaka,ların
değişmelerin,değiş,melerin
kabule,kabul,e
kayıtsız,kayıt,sız
şartsız,şart,sız
anlarda,an,larda
yaşıma,yaş,ıma
ihtiyaç,ihtiyaç,
ihtiyacımızı,ihtiyaç,ımızı
tanıdıktan,tanıdık,tan
keşfetmez,keşfet,mez
kadarki,kadarki,
gayesizliğini,gaye,sizliğini
mahrum,mahrum,
oluşumda,oluşum,da
kaçışım,kaç,ışım
sezdirmekten,sez,dirmekten
çekinişim,çekin,işim
hüzünlerin,hüzün,lerin
bıkkınlığının,bıkkın,lığının
senelerinden,sene,lerinden
ehemmiyetli,ehemmiyet,li
ürkütücü,ürküt,ücü
hiçliğini,hiç,liğini
değişmişti,değiş,mişti
yaşadığımı,yaşa,dığımı
günüm,gün,üm
uyuduğum,uyu,duğum
dopdoluydu,dopdolu,ydu
uzuvlarımın,uzuv,larımın
ruhumun,ruh,umun
bekleşen,bek,leşen
üstü,üst,ü
tarafların,taraf,ların
manzaralar,manzara,lar
arz,arz,
ruhum,ruh,um
öğretmişti,öğret,mişti
gideceklerdi,git,eceklerdi
hesaplarımıza,hesap,larımıza
danışmaya,danış,maya
ruhumuzla,ruh,umuzla
başlıyorduk,başla,yorduk
tereddütler,tereddüt,ler
hicaplar,hicap,lar
ruhlar,ruh,lar
kucaklaşmak,kucaklaş,mak
çiğneyerek,çiğne,yerek
çekingenliklerim,çekingen,liklerim
şeyimi,şey,imi
dökmek,dök,mek
taraflarımla,taraf,larımla
noktayı,nokta,yı
saklamadan,sakla,madan
çırçıplak,çırçıplak,
ruhumu,ruh,umu
sermek,ser,mek
sabırsızlanıyordum,sabırsızlan,ıyordum
şeylerim,şey,lerim
ömrümce,ömür,mce
konuşsam,konuş,sam
bitmeyeceğini,bit,meyeceğini
sanıyordum,san,ıyordum
susmuş,sus,muş
söyleyip,söyle,yip
eskiden,eskiden,
esasa,esas,a
dayanmadan,dayan,madan
hissin,his,sin
peşin,peşin,
hükmün,hüküm,n
anlamaz,anla,maz
demişsem,de,mişsem
yanılmaz,yanıl,maz
diyordum,de,yordum
tiergarten'in,tiergarten,'in
kanala,kanal,a
köprünün,köprü,nün
üçtü,üç,tü
camları,cam,ları
parladığı,parla,dığı
pencerelerin,pencere,lerin
bulunup,bulun,up
görünmüyordu,görün,müyordu
kenarına,kenar,ına
yaslanarak,yasla,narak
sulara,su,lara
tüylerini,tüy,lerini
ilerilerde,ileri,lerde
motorlu,motor,lu
mavna,mavna,
rıhtımdaki,rıhtım,daki
arabalara,araba,lara
sebze,sebze,
boşaltıyordu,boşal,tıyordu
kenarlardaki,kenar,lardaki
yapraklar,yaprak,lar
kıvrıntılar,kıvrıntı,lar
manzara,manzara,
çektiğim,çek,tiğim
tazeydi,taze,ydi
kımıldanışlarını,kımıldan,ışlarını
sezerek,sez,erek
ömür,ömür,
doldurduğunu,doldur,duğunu
bilerek,bilerek,
bekleyerek,bekle,yerek
ferah,ferah,
gelecektik,gelecek,tik
söylemediğim,söyle,mediğim
anlatacaktım,anlat,acaktım
doğuyor,doğ,uyor
yenilerine,yeni,lerine
alacaktım,al,acaktım
ovuşturarak,ovuştur,arak
ısıracaktım,ısır,acaktım
bakacağını,bak,acağını
bekleyeceğimi,bekle,yeceğimi
şüpheyi,şüphe,yi
kovdum,kov,dum
düşünmenin,düşün,menin
itimatsızlık,itimat,sızlık
haksızlık,hak,sızlık
kovalıyorlardı,kovala,yorlardı
hastalanmış,hastalan,mış
saadetin,saadet,in
gelivermesi,gel,ivermesi
telaşım,telaş,ım
artıyor,art,ıyor
çarpıyordu,çarp,ıyordu
defaya,defa,ya
münhasır,münhasır,
hallerden,hal,lerden
tekerrürünü,tekerrür,ünü
olmazdı,olmaz,dı
kafam,kafa,m
teselliler,teselli,ler
yola,yol,a
girmesi,gir,mesi
hayırlı,hayırlı,
olmayacaktı,ol,mayacaktı
uyuşuk,uyuşuk,
zincirine,zincir,ine
yapışıp,yapış,ıp
çevirdiğim,çevir,diğim
pardösü,pardösü,
bere,bere,
ökçeli,ökçe,li
iskarpinler,iskarpin,ler
sesim,ses,im
titriyordu,titre,yordu
zannederek,zannet,erek
sitem,site,m
kabahatiniz,kabahat,iniz
beyim,bey,im
buçuk,buçuk,
bekliyorum,bekle,yorum
gelmeyerek,gel,meyerek
şairane,şairane,
ettiğinizi,et,tiğinizi
beklemişti,bekle,mişti
insandım,insan,dım
okşanmış,okşan,mış
neye,ne,ye
gideceğiz,git,eceğiz
konuşmuyorduk,konuş,muyorduk
yiyordum,ye,yordum
olmakta,ol,makta
çıkartan,çıkart,an
fikirlerden,fikir,lerden
meydanda,meydanda,
zorladıkça,zorla,dıkça
boşalıp,boşal,ıp
beynimin,beyin,min
zonk,zonk,
parçasından,parça,sından
gözle,göz,le
bendeki,be,ndeki
eser,es,er
bulunmadığını,bulun,madığını
çevrilmiş,çevir,lmiş
kıvrıntı,kıvrıntı,
kolumun,kol,umun
bırakıvermişti,bırak,ıvermişti
kalkık,kalkık,
manalıydı,mana,lıydı
dağınık,dağınık,
kaldırmış,kaldır,mış
damarları,damar,ları
gür,gür,
kirpikleri,kirpik,leri
titremekteydi,titre,mekteydi
minimini,minimini,
damlası,damla,sı
ıslanmıştı,ıslan,mıştı
dikkatli,dikkatli,
canlandı,canlan,dı
uzadıya,uzadıya,
suali,sual,i
sorduktan,sor,duktan
çevirdikten,çevir,dikten
kaybetmeden,kaybet,meden
dayanamadım,dayan,amadım
aslen,aslen,
sordunuz,sor,dunuz
gözleriniz,göz,leriniz
tebessümünü,tebessüm,ünü
yahudiydi,yahudi,ydi
almandır,alman,dır
yahudisiniz,yahudi,siniz
yahudi,yahudi,
düşmanısınız,düşman,ısınız
bizde,biz,de
yahudiyim,yahudi,yim
praglıydı,prag,lıydı
doğmadan,doğ,madan
katolik,katolik,
din,din,
dinle,din,le
alakam,alaka,m
yürümüştük,yürü,müştük
sormadım,sor,madım
kenar,kenar,
geliyorduk,gel,iyorduk
gittiğimizi,git,tiğimizi
gezintisi,gezinti,si
tabiyim,tabi,yim
çiy,çiy,
taneleriyle,tane,leriyle
örtülmüş,ört,ülmüş
nemli,nemli,
başlısınız,başlı,sınız
fikriniz,fikir,niz
arzunuz,arzu,nuz
sürdüm,sür,düm
istemekten,iste,mekten
menetmiştiniz,menet,miştiniz
fikrinizi,fikir,nizi
değiştirdiniz,değiş,tirdiniz
reddetti,reddet,ti
fikirdeyim,fikir,deyim
parmaklıklı,parmaklık,lı
gelmiştik,gel,miştik
yavaşlatarak,yavaşla,tarak
girelim,gir,elim
neresi,neresi,
nebatat,nebatat,
bahçesi,bahçe,si
gelirim,gel,irim
havalarda,hava,larda
kumlu,kumlu,
dolaştık,dolaş,tık
tarafımız,taraf,ımız
ilerlemiş,ilerle,miş
mevsime,mevsim,e
dökmeyen,dök,meyen
ağaçlarla,ağaç,larla
çevriliydi,çevril,iydi
havuzların,havuz,ların
renk,renk,
otlar,ot,lar
yosunlar,yosun,lar
suların,su,ların
örtüyordu,ört,üyordu
limonlukların,limonluk,ların
memleket,memleket,
nebatları,nebat,ları
gövdeli,gövdeli,
ağaçları,ağaç,ları
berlin'in,berlin,'in
yeridir,yeridir,
mevsimde,mevsim,de
ziyaretçisi,ziyaretçi,si
denecek,den,ecek
tenhadır,tenha,dır
hasretini,hasret,ini
memleketleri,memleket,leri
hatırlatır,hatırla,tır
alıştıkları,alış,tıkları
yerlerden,yer,lerden
sökülerek,sökül,erek
getirildiğini,getir,ildiğini
suni,suni,
tedbirler,tedbir,ler
ihtimamlarla,ihtimam,larla
yaşatılmaya,yaşa,tılmaya
çalışıldığını,çalış,ıldığını
acırım,acı,rım
senenin,sene,nin
güneşli,güneşli,
altmış,altmış,
kapalıdır,kapalı,dır
projektörleri,projektör,leri
güneşleri,güneş,leri
sıcağa,sıcak,a
doyurabilir,doyur,abilir
kurumuyorlar,kuru,muyorlar
mevcudu,mevcut,u
iklimden,iklim,den
ayırarak,ayır,arak
meraklının,merak,lının
keyfi,keyfi,
berbat,berbat,
şartlara,şart,lara
meraklılardan,merak,lılardan
gelişimde,gelişim,de
hüzünle,hüzün,le
doluyor,dola,yor
tanelerini,tane,lerini
silerek,sil,erek
asırlarca,asır,larca
çiçeklerle,çiçek,lerle
yaşamış,yaşa,mış
ecdadımı,ecdat,ımı
yerimizden,yer,imizden
sökülüp,sökül,üp
dağıtılmış,dağıt,ılmış
göreceksiniz,gör,eceksiniz
insanım,insan,ım
rüyadan,rüya,dan
atlantik'teki,atlantik,'teki
işimi,iş,imi
buldunuz,bul,dunuz
olmadığının,olmadık,ının
eğlendirdiği,eğlen,dirdiği
mecburum,mecbur,um
uğraştınız,uğraş,tınız
etmediniz,et,mediniz
istidadınız,istidat,ınız
yüzünüzün,yüz,ünüzün
ifadeden,ifade,den
deyiniz,de,yiniz
söylüyorum,söyle,yorum
hükümlerimi,hüküm,lerimi
aksettirmek,akset,tirmek
oluyorum,ol,uyorum
anlamasına,anla,masına
anlayabilecek,anla,yabilecek
istihfafa,istihfaf,a
olmayanlar,ol,mayanlar
muhatapsız,muhatap,sız
kastettiklerine,kastet,tiklerine
ciddiye,ciddi,ye
istenileni,iste,nileni
vücudumu,vücut,umu
çıkarmayı,çıkarma,yı
bence,bence,
külhanbeyce,külhanbey,ce
dizime,diz,ime
sarhoşun,sarhoş,un
öperken,öp,erken
oradaydınız,ora,daydınız
öpecek,öp,ecek
hakkıdır,hak,kıdır
sırtımın,sırt,ımın
söylüyorlar,söyle,yorlar
paranız,para,nız
dilim,dil,im
tutulmuş,tutul,muş
kırpıştırıyor,kırpış,tırıyor
ısırıyordum,ısır,ıyordum
katiyen,katiyen,
merhamettir,merhamet,tir
acıdığınızı,acı,dığınızı
allahaısmarladık,allahaısmarladık,
göremezsiniz,gör,emezsiniz
şaşırdığımı,şaşır,dığımı
gücenmeyin,gücen,meyin
arkadaşlığımızı,arkadaş,lığımızı
bulandırması,bulan,dırması
konuşmaktan,konuş,maktan
çekinmemeliyiz,çekin,memeliyiz
meselelerde,mesele,lerde
korkaklık,korkak,lık
zararlıdır,zarar,lıdır
anlaşamayacağımızı,anlaş,amayacağımızı
anlarsak,anla,rsak
ayrılırız,ayrıl,ırız
kalmanın,kal,manın
edemiyor,edeme,yor
yakınlaşmalar,yakın,laşmalar
birleşmeler,birleş,meler
yalancıdır,yalan,cıdır
hadde,had,de
sokulabilirler,sokul,abilirler
uydururlar,uydur,urlar
hatalarını,hata,larını
yeislerinden,yeis,lerinden
kaçarlar,kaç,arlar
olanla,ol,anla
etseler,et,seler
hayallerindekini,hayal,lerindekini
zannetmekten,zannet,mekten
vazgeçseler,vazgeç,seler
olanı,ol,anı
halimizle,hal,imizle
acınmaya,acın,maya
acımalıyız,acı,malıyız
başkasına,başkası,na
zannetmektir,zannet,mektir
kendimizi,kendi,mizi
başkalarını,başka,larını
hakkımız,hak,kımız
doğrulduk,doğrul,duk
paltolarımıza,palto,larımıza
damlalarını,damla,larını
silktik,silk,tik
ayaklarımızın,ayak,larımızın
gıcırdıyordu,gıcırda,yordu
kararmaya,karar,maya
lambalar,lamba,lar
yanmamıştı,yan,mamıştı
yollardan,yol,lardan
dönüyorduk,dön,üyorduk
girmiştim,gir,miştim
sokuluyor,sokul,uyor
büküyordum,bük,üyordum
hislerinin,his,lerinin
düşüncelerinin,düşünce,lerinin
benimkilere,benimki,lere
aramızdaki,ara,mızdaki
seviniyor,sevin,iyor
noktada,nokta,da
ayrıldığını,ayrıl,dığını
hakikatleri,hakikat,leri
kendisinden,kendi,sinden
saklamayı,sakla,mayı
aldatmayı,aldat,mayı
istemediğini,iste,mediğini
müphem,müphem,
gördükten,gör,dükten
gördüklerini,gör,düklerini
saklamadıktan,sakla,madıktan
yaklaşılamayacağını,yaklaş,ılamayacağını
fısıldıyordu,fısılda,yordu
hakikatin,hakikat,in
uzaklaştırmasına,uzaklaş,tırmasına
ruhlarımız,ruh,larımız
birbirimizde,birbiri,mizde
bulduktan,bulduk,tan
teferruatı,teferruat,ı
görmemezlikten,gör,memezlikten
insanca,insan,ca
insaflı,insaf,lı
salim,salim,
tecrübelerine,tecrübe,lerine
muhitin,muhit,in
bozucu,boz,ucu
tesirlerine,tesir,lerine
düşündüğü,düşün,düğü
hoşlanmadığı,hoşlan,madığı
infiale,infial,e
kapılıyor,kapıl,ıyor
ömrüm,ömür,m
boyunca,boyunca,
edilmediğim,et,ilmediğim
kemiren,kemir,en
yalnızlık,yalnız,lık
hissiydi,hissi,ydi
yalnızlığın,yalnız,lığın
noktalarda,nokta,larda
aldatmaya,aldat,maya
ortalarına,orta,larına
mahzundu,mahzun,du
sıkacak,sık,acak
gezintimizden,gezinti,mizden
ilişen,iliş,en
gülümseyişinde,gülümse,yişinde
ürküten,ürküt,en
yabancılık,yabancı,lık
yiyelim,ye,yelim
vaktime,vakit,me
teklifi,teklif,i
karşıladım,karşıla,dım
yabancılaştırdığını,yabancı,laştırdığını
topladım,topla,dım
garp,garp,
büyücek,büyücek,
lokantaya,lokanta,ya
girdik,gir,dik
köşede,köşe,de
elbiseleriyle,elbise,leriyle
bavyeralı,bavyeralı,
orkestrası,orkestra,sı
gürültülü,gürültü,lü
havalar,hava,lar
kenardaki,kenar,daki
ısmarladık,ısmarla,dık
durgunluğu,durgun,luğu
ezilme,ez,ilme
düşüncelerinden,düşünce,lerinden
somurtuyorsunuz,somurt,uyorsunuz
yiyen,ye,yen
konuşkan,konuşkan,
söylediklerine,söyle,diklerine
inanmadığı,inan,madığı
görülüyordu,gör,ülüyordu
gezdirdi,gez,dirdi
yudum,yudum,
içti,iç,ti
yapayım,yap,ayım
olamıyorum,ol,amıyorum
yapamadığını,yap,amadığını
üzen,üz,en
hissediyor,hisset,iyor
mahiyetini,mahiyet,ini
güçlükle,güçlükle,
ayırabiliyordu,ayır,abiliyordu
sedef,sedef,
ürpermeler,ürper,meler
titreme,titre,me
darılmayın,darıl,mayın
ümitlere,ümit,lere
kapılmamanız,kapıl,mamanız
götürmenizi,götür,menizi
gezmeyi,gez,meyi
sevmiyorum,sev,miyorum
taraflarınız,taraf,larınız
bahsetmek,bahset,mek
darılmak,darıl,mak
barışmak,barış,mak
sevmek,sev,mek
yapamıyorum,yap,amıyorum
edersiniz,et,ersiniz
verebileceğimi,ver,ebileceğimi
bildireyim,bildir,eyim
oynadığımı,oyna,dığımı
etmeyesiniz,et,meyesiniz
olursanız,olur,sanız
erkeksiniz,erkeksi,niz
sevmediğimi,sev,mediğimi
sevemediğimi,sev,emediğimi
hiddetle,hiddet,le
güle,gül,e
zannettiler,zannet,tiler
vaat,vaat,
etmediğim,et,mediğim
kafalarında,kafa,larında
yaşattıkları,yaşa,ttıkları
vermedim,ver,medim
düşünmenizi,düşün,menizi
lehinizde,leh,inizde
şaşırmıştım,şaşır,mıştım
bozmamaya,boz,mamaya
arkadaşlığımızın,arkadaş,lığımızın
tabidir,tabi,dir
bakın,bak,ın
le,le,
görünerek,görün,erek
seyi,se,yi
ettirmek,et,tirmek
tutuyorsunuz,tut,uyorsunuz
laflarla,laf,larla
meseleler,mesele,ler
halledilmiş,hallet,ilmiş
düşününüz,düşün,ünüz
riyasız,riyasız,
neticeye,netice,ye
varamadım,var,amadım
arzularımız,arzu,larımız
hislerimiz,his,lerimiz
bulanık,bulanık,
akıntıya,akıntı,ya
kapılıp,kapıl,ıp
yüzde,yüz,de
doyurmayan,doyur,mayan
küçültüyor,küçül,tüyor
pasif,pasif,
oluşu,ol,uşu
kaçacağız,kaç,acağız
kovalayacaksınız,kovala,yacaksınız
olacağız,ol,acağız
alacaksınız,al,acaksınız
yalvarışlarınızda,yalvar,ışlarınızda
tahakküm,tahakküm,
reddedişlerimizde,reddet,işlerimizde
isyan,isyan,
edemedim,edeme,dim
varmadıkları,var,madıkları
görünüyor,görün,üyor
anormal,anormal,
taraf,taraf,
bilakis,bilakis,
kadınlardan,kadın,lardan
mukadderatlarını,mukadderat,larını
alıştıran,alıştır,an
tesirlerden,tesir,lerden
kaldık,kal,dık
kadınlığın,kadın,lığın
timsaliydi,timsal,iydi
itiyadını,itiyat,ını
itiyadı,itiyat,ı
kazanmamıştı,kazan,mamıştı
metanet,metanet,
öğrettim,öğret,tim
destek,destek,
tahakkümü,tahakküm,ü
miskinliği,misk,inliği
emelleri,emel,leri
tiksindirdi,tiksin,dirdi
beğendirmek,beğen,dirmek
öğrenmedim,öğren,medim
kızarmadım,kızar,madım
iltifat,iltifat,
beklemedim,bekle,medim
yalnızlığa,yalnız,lığa
arkadaşlarım,arkadaş,larım
fikirlerimi,fikir,lerimi
zevklerine,zevk,lerine
rahatlarına,rahat,larına
buldular,bul,dular
tutulan,tutul,an
olmadım,ol,madım
aradıkları,ara,dıkları
lokmayı,lokma,yı
bulamayınca,bula,mayınca
kuvvetlerle,kuvvet,lerle
gelmektense,gel,mektense
azminin,azim,nin
kuvvetinin,kuvvet,inin
koşmaz,koş,maz
hodbin,hodbin,
beğenmiş,beğen,miş
rahatına,rahat,ına
ettikten,et,tikten
sevebilmem,sev,ebilmem
hususlarda,husus,larda
dişlerini,diş,lerini
gösterdiklerini,göster,diklerini
ikimize,ik,imize
beraberliklerden,beraber,liklerden
dilemeye,dile,meye
himaye,himaye,
zanneden,zannet,en
sokulduklarını,sokul,duklarını
zavallılıkları,zavallı,lıkları
onlardı,on,lardı
ihtiras,ihtiras,
hallerini,hal,lerini
zannedecek,zannet,ecek
gururları,gurur,ları
kendimde,kendi,mde
temayül,temayül,
kibirli,kibir,li
konuştukça,konuş,tukça
açılıyor,açıla,yor
sıkıntısından,sıkıntı,sından
kurtuluyor,kurtul,uyor
şaşırdınız,şaşır,dınız
korkmayın,kork,mayın
zannettiğiniz,zannet,tiğiniz
olabilsem,ol,abilsem
alçaltan,alçalt,an
ressamım,ressam,ım
güzellik,güzel,lik
telakkilerim,telakki,lerim
sevişmeyi,seviş,meyi
bulmuyorum,bul,muyorum
estetik,estetik,
tabiatı,tabiat,ı
severim,sev,erim
davranırım,davran,ırım
erkeği,erkek,i
geldiğine,gel,diğine
kuvvete,kuvvet,e
sürükleyebilecek,sürükle,yebilecek
geçmedi,geç,medi
bahsettiğim,bahset,tiğim
gibisiniz,gibisi,niz
olamam,ol,amam
sözlerimi,söz,lerimi
kesmeden,kes,meden
fikrimden,fikir,mden
ikna,ikna,
anladığınız,anla,dığınız
gözlerinizden,göz,lerinizden
konuştumsa,konuş,tumsa
içinizi,iç,inizi
dökebilirsiniz,dök,ebilirsiniz
etmemeli,et,memeli
değişmem,değiş,mem
sözler,söz,ler
döndürmüştü,dön,dürmüştü
vermekten,ver,mekten
isabetli,isabet,li
olamayacağımı,ol,amayacağımı
bulunmak,bulun,mak
ayrılmamak,ayrıl,mamak
tarafının,taraf,ının
verdiğinden,ver,diğinden
durgunluk,durgun,luk
bekleyen,bekle,yen
tecrübelerinizin,tecrübe,lerinizin
dostluğumuzu,dostluk,umuzu
sarsabilecek,sars,abilecek
yaptığınızı,yap,tığınızı
dostluğun,dostluk,un
sizce,siz,ce
kıymeti,kıymet,i
tasdik,tasdik,
söylemenize,söyle,menize
bileceksiniz,bil,eceksiniz
tanıyoruz,tanı,yoruz
tanıştım,tanış,tım
yaşadım,yaşa,dım
gittiğimiz,git,tiğimiz
varmışız,var,mışız
insanımızı,insan,ımızı
bulursak,bul,ursak
münasebetlerine,münasebet,lerine
korktuğunuz,kork,tuğunuz
olmadığıma,olmadık,ıma
hürmet,hürmet,
bulmadığım,bul,madığım
sevebileceğimi,sev,ebileceğimi
getirmedim,getir,medim
bahsettiniz,bahset,tiniz
edebilmesi,et,ebilmesi
şahsiyetini,şahsiyet,ini
diyebilirim,de,yebilirim
kaldıysam,kal,dıysam
tabiata,tabiat,a
memleketim,memleket,im
tarihlerde,tarih,lerde
okuduğumuz,oku,duğumuz
medeniyetler,medeniyet,ler
oralarda,ora,larda
kurulmuş,kur,ulmuş
yıkılmıştır,yık,ılmıştır
asırlık,asır,lık
yatarken,yat,arken
mahsulünü,mahsul,ünü
toplayan,topla,yan
düşünürdüm,düşün,ürdüm
dağlarında,dağ,larında
basmamış,bas,mamış
zannedilen,zannet,ilen
köprülere,köprü,lere
işlemeli,işle,meli
sütunlara,sütun,lara
rastlardım,rastla,rdım
hayallerimin,hayal,lerimin
mevzuuydu,mevzuu,ydu
mantığını,mantık,ını
tutarım,tut,arım
bırakalım,bırak,alım
arkadaşlığımız,arkadaş,lığımız
yürüsün,yürü,sün
istikametler,istikamet,ler
kararlarla,karar,larla
bağlamaya,bağla,maya
çalışmayalım,çalış,mayalım
dudağını,dudak,ını
ağlamak,ağla,mak
araştırıcıydı,araştır,ıcıydı
değiştirdiğine,değiş,tirdiğine
hayatınıza,hayat,ınıza
memleketinize,memleket,inize
ağaçlarına,ağaç,larına
anlatabilirsiniz,anlat,abilirsiniz
