word,root,suffixes
mandalinalarımda,mandalina,larımda
greyfurt,greyfurt,
greyfurtlar,greyfurt,lar
greyfurtda,greyfurt,da
greyfurtdan,greyfurt,dan
greyfurtum,greyfurt,um
greyfurtumda,greyfurt,umda
greyfurtlarım,greyfurt,larım
greyfurtlarımda,greyfurt,larımda
kiraz,kiraz,
kirazlar,kiraz,lar
kirazda,kiraz,da
kirazdan,kiraz,dan
kirazım,kiraz,ım
kirazımda,kiraz,ımda
kirazlarım,kiraz,larım
kirazlarımda,kiraz,larımda
vişne,vişne,
vişneler,vişne,ler
vişnede,vişne,de
vişneden,vişne,den
vişnem,vişne,m
vişnemde,vişne,mde
vişnelerim,vişne,lerim
vişnelerimde,vişne,lerimde
şeftali,şeftali,
şeftaliler,şeftali,ler
şeftalide,şeftali,de
şeftaliden,şeftali,den
şeftalim,şeftali,m
şeftalimde,şeftali,mde
şeftalilerim,şeftali,lerim
şeftalilerimde,şeftali,lerimde
kayısı,kayısı,
kayısılar,kayısı,lar
kayısıda,kayısı,da
kayısıdan,kayısı,dan
kayısım,kayısı,m
kayısımda,kayısı,mda
kayısılarım,kayısı,larım
kayısılarımda,kayısı,larımda
incir,incir,
incirler,incir,ler
incirde,incir,de
incirden,incir,den
incirim,incir,im
incirimde,incir,imde
incirlerim,incir,lerim
incirlerimde,incir,lerimde
ayva,ayva,
ayvalar,ayva,lar
ayvada,ayva,da
ayvadan,ayva,dan
ayvam,ayva,m
ayvamda,ayva,mda
ayvalarım,ayva,larım
ayvalarımda,ayva,larımda
badem,badem,
bademler,badem,ler
bademde,badem,de
bademden,badem,den
bademim,badem,im
bademimde,badem,imde
bademlerim,badem,lerim
bademlerimde,badem,lerimde
ceviz,ceviz,
cevizler,ceviz,ler
cevizde,ceviz,de
cevizden,ceviz,den
cevizim,ceviz,im
cevizimde,ceviz,imde
cevizlerim,ceviz,lerim
cevizlerimde,ceviz,lerimde
fındık,fındık,
fındıklar,fındık,lar
fındıkta,fındık,ta
fındıktan,fındık,tan
fındığım,fındık,ım
fındığımda,fındık,ımda
fındıklarım,fındık,larım
fındıklarımda,fındık,larımda
fıstık,fıstık,
fıstıklar,fıstık,lar
fıstıkta,fıstık,ta
fıstıktan,fıstık,tan
fıstığım,fıstık,ım
fıstığımda,fıstık,ımda
fıstıklarım,fıstık,larım
fıstıklarımda,fıstık,larımda
kaju,kaju,
kajular,kaju,lar
kajuda,kaju,da
kajudan,kaju,dan
kajum,kaju,um
kajumda,kaju,umda
kajularım,kaju,larım
kajularımda,kaju,larımda
kestane,kestane,
kestaneler,kestane,ler
kestanede,kestane,de
kestaneden,kestane,den
kestanem,kestane,m
kestanemde,kestane,mde
kestanelerim,kestane,lerim
kestanelerimde,kestane,lerimde
hurma,hurma,
hurmular,hurma,lar
hurmada,hurma,da
hurmadan,hurma,dan
hurmam,hurma,m
hurmamda,hurma,mda
hurmularım,hurma,larım
hurmularımda,hurma,larımda
geliyorum,gel,iyorum
geliyorsun,gel,iyorsun
geliyor,gel,iyor
geliyoruz,gel,iyoruz
geliyorsunuz,gel,iyorsunuz
geliyorlar,gel,iyorlar
geleceğim,gel,ecekim
geleceksin,gel,eceksin
gelecek,gel,ecek
geleceğiz,gel,ecekiz
gidiyorum,git,iyorum
gidiyorsun,git,iyorsun
gidiyor,git,iyor
gidiyoruz,git,iyoruz
gidiyorsunuz,git,iyorsunuz
gidiyorlar,git,iyorlar
gideceğim,git,ecekim
gideceksin,git,eceksin
gidecek,git,ecek
gideceğiz,git,ecekiz
okuyorum,oku,yorum
okuyorsun,oku,yorsun
okuyor,oku,yor
okuyoruz,oku,yoruz
okuyorsunuz,oku,yorsunuz
okuyorlar,oku,yorlar
okuyacağım,oku,yacakım
okuyacaksın,oku,yacaksın
okuyacak,oku,yacak
okuyacağız,oku,yacakız
yazıyorum,yaz,ıyorum
yazıyorsun,yaz,ıyorsun
yazıyor,yaz,ıyor
yazıyoruz,yaz,ıyoruz
yazıyorsunuz,yaz,ıyorsunuz
yazıyorlar,yaz,ıyorlar
yazacağım,yaz,acakım
yazacaksın,yaz,acaksın
yazacak,yaz,acak
yazacağız,yaz,acakız
çiziyorum,çiz,iyorum
çiziyorsun,çiz,iyorsun
çiziyor,çiz,iyor
çiziyoruz,çiz,iyoruz
çiziyorsunuz,çiz,iyorsunuz
çiziyorlar,çiz,iyorlar
çizeceğim,çiz,ecekim
çizeceksin,çiz,eceksin
çizecek,çiz,ecek
çizeceğiz,çiz,ecekiz
boyuyorum,boya,yorum
boyuyorsun,boya,yorsun
boyuyor,boya,yor
boyuyoruz,boya,yoruz
boyuyorsunuz,boya,yorsunuz
boyuyorlar,boya,yorlar
boyayacağım,boya,yacakım
boyayacaksın,boya,yacaksın
boyayacak,boya,yacak
boyayacağız,boya,yacakız
yapıyorum,yap,ıyorum
yapıyorsun,yap,ıyorsun
yapıyor,yap,ıyor
yapıyoruz,yap,ıyoruz
yapıyorsunuz,yap,ıyorsunuz
yapıyorlar,yap,ıyorlar
yapacağım,yap,acakım
yapacaksın,yap,acaksın
yapacak,yap,acak
yapacağız,yap,acakız
ediyorum,et,iyorum
ediyorsun,et,iyorsun
ediyor,et,iyor
ediyoruz,et,iyoruz
ediyorsunuz,et,iyorsunuz
ediyorlar,et,iyorlar
edeceğim,et,ecekim
edeceksin,et,eceksin
edecek,et,ecek
edeceğiz,et,ecekiz
alıyorum,al,ıyorum
alıyorsun,al,ıyorsun
alıyor,al,ıyor
alıyoruz,al,ıyoruz
alıyorsunuz,al,ıyorsunuz
alıyorlar,al,ıyorlar
alacağım,al,acakım
alacaksın,al,acaksın
alacak,al,acak
alacağız,al,acakız
veriyorum,ver,iyorum
veriyorsun,ver,iyorsun
veriyor,ver,iyor
veriyoruz,ver,iyoruz
veriyorsunuz,ver,iyorsunuz
veriyorlar,ver,iyorlar
vereceğim,ver,ecekim
vereceksin,ver,eceksin
verecek,ver,ecek
vereceğiz,ver,ecekiz
satıyorum,sat,ıyorum
satıyorsun,sat,ıyorsun
satıyor,sat,ıyor
satıyoruz,sat,ıyoruz
satıyorsunuz,sat,ıyorsunuz
satıyorlar,sat,ıyorlar
satacağım,sat,acakım
satacaksın,sat,acaksın
satacak,sat,acak
satacağız,sat,acakız
kalkıyorum,kalk,ıyorum
kalkıyorsun,kalk,ıyorsun
kalkıyor,kalk,ıyor
kalkıyoruz,kalk,ıyoruz
kalkıyorsunuz,kalk,ıyorsunuz
kalkıyorlar,kalk,ıyorlar
kalkacağım,kalk,acakım
kalkacaksın,kalk,acaksın
kalkacak,kalk,acak
kalkacağız,kalk,acakız
düşüyorum,düş,üyorum
düşüyorsun,düş,üyorsun
düşüyor,düş,üyor
düşüyoruz,düş,üyoruz
düşüyorsunuz,düş,üyorsunuz
düşüyorlar,düş,üyorlar
düşeceğim,düş,ecekim
düşeceksin,düş,eceksin
düşecek,düş,ecek
düşeceğiz,düş,ecekiz
koşuyorum,koş,uyorum
koşuyorsun,koş,uyorsun
koşuyor,koş,uyor
koşuyoruz,koş,uyoruz
koşuyorsunuz,koş,uyorsunuz
koşuyorlar,koş,uyorlar
koşacağım,koş,acakım
koşacaksın,koş,acaksın
koşacak,koş,acak
koşacağız,koş,acakız
yürüyorum,yürü,yorum
yürüyorsun,yürü,yorsun
yürüyor,yürü,yor
yürüyoruz,yürü,yoruz
yürüyorsunuz,yürü,yorsunuz
yürüyorlar,yürü,yorlar
yürüyeceğim,yürü,yecekim
yürüyeceksin,yürü,yeceksin
yürüyecek,yürü,yecek
yürüyeceğiz,yürü,yecekiz
görüyorum,gör,üyorum
görüyorsun,gör,üyorsun
görüyor,gör,üyor
görüyoruz,gör,üyoruz
görüyorsunuz,gör,üyorsunuz
görüyorlar,gör,üyorlar
göreceğim,gör,ecekim
göreceksin,gör,eceksin
görecek,gör,ecek
göreceğiz,gör,ecekiz
bakıyorum,bak,ıyorum
bakıyorsun,bak,ıyorsun
bakıyor,bak,ıyor
bakıyoruz,bak,ıyoruz
bakıyorsunuz,bak,ıyorsunuz
bakıyorlar,bak,ıyorlar
bakacağım,bak,acakım
bakacaksın,bak,acaksın
bakacak,bak,acak
bakacağız,bak,acakız
izliyorum,izle,iyorum
izliyorsun,izle,iyorsun
izliyor,izle,iyor
izliyoruz,izle,iyoruz
izliyorsunuz,izle,iyorsunuz
izliyorlar,izle,iyorlar
izleyeceğim,izle,yecekim
izleyeceksin,izle,yeceksin
izleyecek,izle,yecek
izleyeceğiz,izle,yecekiz
dinliyorum,dinle,iyorum
dinliyorsun,dinle,iyorsun
dinliyor,dinle,iyor
dinliyoruz,dinle,iyoruz
dinliyorsunuz,dinle,iyorsunuz
dinliyorlar,dinle,iyorlar
dinleyeceğim,dinle,yecekim
dinleyeceksin,dinle,yeceksin
dinleyecek,dinle,yecek
dinleyeceğiz,dinle,yecekiz
soruyorum,sor,uyorum
soruyorsun,sor,uyorsun
soruyor,sor,uyor
soruyoruz,sor,uyoruz
soruyorsunuz,sor,uyorsunuz
soruyorlar,sor,uyorlar
soracağım,sor,acakım
soracaksın,sor,acaksın
soracak,sor,acak
soracağız,sor,acakız
cevaplıyorum,cevapla,ıyorum
cevaplıyorsun,cevapla,ıyorsun
cevaplıyor,cevapla,ıyor
cevaplıyoruz,cevapla,ıyoruz
cevaplıyorsunuz,cevapla,ıyorsunuz
cevaplıyorlar,cevapla,ıyorlar
cevaplayacağım,cevapla,yacakım
cevaplayacaksın,cevapla,yacaksın
cevaplayacak,cevapla,yacak
cevaplayacağız,cevapla,yacakız
buluyorum,bul,uyorum
buluyorsun,bul,uyorsun
buluyor,bul,uyor
buluyoruz,bul,uyoruz
buluyorsunuz,bul,uyorsunuz
buluyorlar,bul,uyorlar
bulacağım,bul,acakım
bulacaksın,bul,acaksın
bulacak,bul,acak
bulacağız,bul,acakız
kaybediyorum,kaybet,iyorum
kaybediyorsun,kaybet,iyorsun
kaybediyor,kaybet,iyor
kaybediyoruz,kaybet,iyoruz
kaybediyorsunuz,kaybet,iyorsunuz
kaybediyorlar,kaybet,iyorlar
kaybedeceğim,kaybet,ecekim
kaybedeceksin,kaybet,eceksin
kaybedecek,kaybet,ecek
kaybedeceğiz,kaybet,ecekiz
kazanıyorum,kazan,ıyorum
kazanıyorsun,kazan,ıyorsun
kazanıyor,kazan,ıyor
kazanıyoruz,kazan,ıyoruz
kazanıyorsunuz,kazan,ıyorsunuz
kazanıyorlar,kazan,ıyorlar
kazanacağım,kazan,acakım
kazanacaksın,kazan,acaksın
kazanacak,kazan,acak
kazanacağız,kazan,acakız
başlıyorum,başla,ıyorum
başlıyorsun,başla,ıyorsun
başlıyor,başla,ıyor
başlıyoruz,başla,ıyoruz
başlıyorsunuz,başla,ıyorsunuz
başlıyorlar,başla,ıyorlar
başlayacağım,başla,yacakım
başlayacaksın,başla,yacaksın
başlayacak,başla,yacak
başlayacağız,başla,yacakız
bitiriyorum,bitir,iyorum
bitiriyorsun,bitir,iyorsun
bitiriyor,bitir,iyor
bitiriyoruz,bitir,iyoruz
bitiriyorsunuz,bitir,iyorsunuz
bitiriyorlar,bitir,iyorlar
bitireceğim,bitir,ecekim
bitireceksin,bitir,eceksin
bitirecek,bitir,ecek
bitireceğiz,bitir,ecekiz
bekliyorum,bekle,iyorum
bekliyorsun,bekle,iyorsun
bekliyor,bekle,iyor
bekliyoruz,bekle,iyoruz
bekliyorsunuz,bekle,iyorsunuz
bekliyorlar,bekle,iyorlar
bekleyeceğim,bekle,yecekim
bekleyeceksin,bekle,yeceksin
bekleyecek,bekle,yecek
bekleyeceğiz,bekle,yecekiz
seçiyorum,seç,iyorum
seçiyorsun,seç,iyorsun
seçiyor,seç,iyor
seçiyoruz,seç,iyoruz
seçiyorsunuz,seç,iyorsunuz
seçiyorlar,seç,iyorlar
seçeceğim,seç,ecekim
seçeceksin,seç,eceksin
seçecek,seç,ecek
seçeceğiz,seç,ecekiz
dönüyorum,dön,üyorum
dönüyorsun,dön,üyorsun
dönüyor,dön,üyor
dönüyoruz,dön,üyoruz
dönüyorsunuz,dön,üyorsunuz
dönüyorlar,dön,üyorlar
döneceğim,dön,ecekim
döneceksin,dön,eceksin
dönecek,dön,ecek
döneceğiz,dön,ecekiz
taşıyorum,taşı,yorum
taşıyorsun,taşı,yorsun
taşıyor,taşı,yor
taşıyorsunuz,taşı,yorsunuz
taşıyorlar,taşı,yorlar
taşıyacağım,taşı,yacakım
taşıyacaksın,taşı,yacaksın
taşıyacak,taşı,yacak
taşıyacağız,taşı,yacakız
kırıyorum,kır,ıyorum
kırıyorsun,kır,ıyorsun
kırıyor,kır,ıyor
kırıyoruz,kır,ıyoruz
kırıyorsunuz,kır,ıyorsunuz
kırıyorlar,kır,ıyorlar
kıracağım,kır,acakım
kıracaksın,kır,acaksın
kıracak,kır,acak
kıracağız,kır,acakız
tamir,tamir,
tamirci,tamir,ci
tamirciyi,tamir,ciyi
pişiriyorum,pişir,iyorum
pişiriyorsun,pişir,iyorsun
pişiriyor,pişir,iyor
pişiriyoruz,pişir,iyoruz
pişiriyorsunuz,pişir,iyorsunuz
pişiriyorlar,pişir,iyorlar
pişireceğim,pişir,ecekim
pişireceksin,pişir,eceksin
pişirecek,pişir,ecek
pişireceğiz,pişir,ecekiz
kesiyorum,kes,iyorum
kesiyorsun,kes,iyorsun
kesiyor,kes,iyor
kesiyoruz,kes,iyoruz
kesiyorsunuz,kes,iyorsunuz
kesiyorlar,kes,iyorlar
keseceğim,kes,ecekim
keseceksin,kes,eceksin
kesecek,kes,ecek
keseceğiz,kes,ecekiz
karıştırıyorum,karıştır,ıyorum
karıştırıyorsun,karıştır,ıyorsun
karıştırıyor,karıştır,ıyor
karıştırıyoruz,karıştır,ıyoruz
karıştırıyorsunuz,karıştır,ıyorsunuz
karıştırıyorlar,karıştır,ıyorlar
karıştıracağım,karıştır,acakım
karıştıracaksın,karıştır,acaksın
karıştıracak,karıştır,acak
karıştıracağız,karıştır,acakız
temizliyorum,temizle,iyorum
temizliyorsun,temizle,iyorsun
temizliyor,temizle,iyor
temizliyoruz,temizle,iyoruz
temizliyorsunuz,temizle,iyorsunuz
temizliyorlar,temizle,iyorlar
temizleyeceğim,temizle,yecekim
temizleyeceksin,temizle,yeceksin
temizleyecek,temizle,yecek
temizleyeceğiz,temizle,yecekiz
kirletiyorum,kirlet,iyorum
kirletiyorsun,kirlet,iyorsun
kirletiyor,kirlet,iyor
kirletiyoruz,kirlet,iyoruz
kirletiyorsunuz,kirlet,iyorsunuz
kirletiyorlar,kirlet,iyorlar
kirleteceğim,kirlet,ecekim
kirleteceksin,kirlet,eceksin
kirletecek,kirlet,ecek
kirleteceğiz,kirlet,ecekiz
giyiyorum,giy,iyorum
giyiyorsun,giy,iyorsun
giyiyor,giy,iyor
giyiyoruz,giy,iyoruz
giyiyorsunuz,giy,iyorsunuz
giyiyorlar,giy,iyorlar
giyeceğim,giy,ecekim
giyeceksin,giy,eceksin
giyecek,giy,ecek
giyeceğiz,giy,ecekiz
çıkarıyorum,çıkar,ıyorum
çıkarıyorsun,çıkar,ıyorsun
çıkarıyor,çıkar,ıyor
çıkarıyoruz,çıkar,ıyoruz
çıkarıyorsunuz,çıkar,ıyorsunuz
çıkarıyorlar,çıkar,ıyorlar
çıkaracağım,çıkar,acakım
çıkaracaksın,çıkar,acaksın
çıkaracak,çıkar,acak
çıkaracağız,çıkar,acakız
açıyorum,aç,ıyorum
açıyorsun,aç,ıyorsun
açıyor,aç,ıyor
açıyoruz,aç,ıyoruz
açıyorsunuz,aç,ıyorsunuz
açıyorlar,aç,ıyorlar
açacağım,aç,acakım
açacaksın,aç,acaksın
açacak,aç,acak
açacağız,aç,acakız
kapatıyorum,kapat,ıyorum
kapatıyorsun,kapat,ıyorsun
kapatıyor,kapat,ıyor
kapatıyoruz,kapat,ıyoruz
kapatıyorsunuz,kapat,ıyorsunuz
kapatıyorlar,kapat,ıyorlar
kapatacağım,kapat,acakım
kapatacaksın,kapat,acaksın
kapatacak,kapat,acak
kapatacağız,kapat,acakız
oturuyorum,otur,uyorum
oturuyorsun,otur,uyorsun
oturuyor,otur,uyor
oturuyoruz,otur,uyoruz
oturuyorsunuz,otur,uyorsunuz
oturuyorlar,otur,uyorlar
oturacağım,otur,acakım
oturacaksın,otur,acaksın
oturacak,otur,acak
oturacağız,otur,acakız
düşünüyorum,düşün,üyorum
düşünüyorsun,düşün,üyorsun
düşünüyor,düşün,üyor
düşünüyoruz,düşün,üyoruz
düşünüyorsunuz,düşün,üyorsunuz
düşünüyorlar,düşün,üyorlar
düşüneceğim,düşün,ecekim
düşüneceksin,düşün,eceksin
düşünecek,düşün,ecek
düşüneceğiz,düşün,ecekiz
anlıyorum,anla,ıyorum
anlıyorsun,anla,ıyorsun
anlıyor,anla,ıyor
anlıyoruz,anla,ıyoruz
anlıyorsunuz,anla,ıyorsunuz
anlıyorlar,anla,ıyorlar
anlayacağım,anla,yacakım
anlayacaksın,anla,yacaksın
anlayacak,anla,yacak
anlayacağız,anla,yacakız
unutuyorum,unut,uyorum
unutuyorsun,unut,uyorsun
unutuyor,unut,uyor
unutuyoruz,unut,uyoruz
unutuyorsunuz,unut,uyorsunuz
unutuyorlar,unut,uyorlar
unutacağım,unut,acakım
unutacaksın,unut,acaksın
unutacak,unut,acak
unutacağız,unut,acakız
hatırlıyorum,hatırla,ıyorum
hatırlıyorsun,hatırla,ıyorsun
hatırlıyor,hatırla,ıyor
hatırlıyoruz,hatırla,ıyoruz
hatırlıyorsunuz,hatırla,ıyorsunuz
hatırlıyorlar,hatırla,ıyorlar
hatırlayacağım,hatırla,yacakım
hatırlayacaksın,hatırla,yacaksın
hatırlayacak,hatırla,yacak
hatırlayacağız,hatırla,yacakız
seviyorum,sev,iyorum
seviyorsun,sev,iyorsun
seviyor,sev,iyor
seviyoruz,sev,iyoruz
seviyorsunuz,sev,iyorsunuz
seviyorlar,sev,iyorlar
seveceğim,sev,ecekim
seveceksin,sev,eceksin
sevecek,sev,ecek
seveceğiz,sev,ecekiz
nefret,nefret,
nefretim,nefret,im
nefretin,nefret,in
gülüyorum,gül,üyorum
gülüyorsun,gül,üyorsun
gülüyor,gül,üyor
gülüyoruz,gül,üyoruz
gülüyorsunuz,gül,üyorsunuz
gülüyorlar,gül,üyorlar
güleceğim,gül,ecekim
güleceksin,gül,eceksin
gülecek,gül,ecek
güleceğiz,gül,ecekiz
ağlıyorum,ağla,ıyorum
ağlıyorsun,ağla,ıyorsun
ağlıyor,ağla,ıyor
ağlıyoruz,ağla,ıyoruz
ağlıyorsunuz,ağla,ıyorsunuz
ağlıyorlar,ağla,ıyorlar
ağlayacağım,ağla,yacakım
ağlayacaksın,ağla,yacaksın
ağlayacak,ağla,yacak
ağlayacağız,ağla,yacakız
bağırıyorum,bağır,ıyorum
bağırıyorsun,bağır,ıyorsun
bağırıyor,bağır,ıyor
bağırıyoruz,bağır,ıyoruz
bağırıyorsunuz,bağır,ıyorsunuz
bağırıyorlar,bağır,ıyorlar
bağıracağım,bağır,acakım
bağıracaksın,bağır,acaksın
bağıracak,bağır,acak
bağıracağız,bağır,acakız
susuyorum,sus,uyorum
susuyorsun,sus,uyorsun
susuyor,sus,uyor
susuyoruz,sus,uyoruz
susuyorsunuz,sus,uyorsunuz
susuyorlar,sus,uyorlar
susacağım,sus,acakım
susacaksın,sus,acaksın
susacak,sus,acak
susacağız,sus,acakız
öğreniyorum,öğren,iyorum
öğreniyorsun,öğren,iyorsun
öğreniyor,öğren,iyor
öğreniyoruz,öğren,iyoruz
öğreniyorsunuz,öğren,iyorsunuz
öğreniyorlar,öğren,iyorlar
öğreneceğim,öğren,ecekim
öğreneceksin,öğren,eceksin
öğrenecek,öğren,ecek
öğreneceğiz,öğren,ecekiz
öğretiyorum,öğret,iyorum
öğretiyorsun,öğret,iyorsun
öğretiyor,öğret,iyor
öğretiyoruz,öğret,iyoruz
öğretiyorsunuz,öğret,iyorsunuz
öğretiyorlar,öğret,iyorlar
öğreteceğim,öğret,ecekim
öğreteceksin,öğret,eceksin
öğretecek,öğret,ecek
öğreteceğiz,öğret,ecekiz
çalışıyorum,çalış,ıyorum
çalışıyorsun,çalış,ıyorsun
çalışıyor,çalış,ıyor
çalışıyoruz,çalış,ıyoruz
çalışıyorsunuz,çalış,ıyorsunuz
çalışıyorlar,çalış,ıyorlar
çalışacağım,çalış,acakım
çalışacaksın,çalış,acaksın
çalışacak,çalış,acak
çalışacağız,çalış,acakız
dinleniyorum,dinlen,iyorum
dinleniyorsun,dinlen,iyorsun
dinleniyor,dinlen,iyor
dinleniyoruz,dinlen,iyoruz
dinleniyorsunuz,dinlen,iyorsunuz
dinleniyorlar,dinlen,iyorlar
dinleneceğim,dinlen,ecekim
dinleneceksin,dinlen,eceksin
dinlenecek,dinlen,ecek
dinleneceğiz,dinlen,ecekiz
uyandırıyorum,uyandır,ıyorum
uyandırıyorsun,uyandır,ıyorsun
uyandırıyor,uyandır,ıyor
uyandırıyoruz,uyandır,ıyoruz
uyandırıyorsunuz,uyandır,ıyorsunuz
uyandırıyorlar,uyandır,ıyorlar
uyandıracağım,uyandır,acakım
uyandıracaksın,uyandır,acaksın
uyandıracak,uyandır,acak
uyandıracağız,uyandır,acakız
uyuyorum,uyu,yorum
uyuyorsun,uyu,yorsun
uyuyor,uyu,yor
uyuyoruz,uyu,yoruz
uyuyorsunuz,uyu,yorsunuz
uyuyorlar,uyu,yorlar
uyuyacağım,uyu,yacakım
uyuyacaksın,uyu,yacaksın
uyuyacak,uyu,yacak
uyuyacağız,uyu,yacakız
geziyorum,gez,iyorum
geziyorsun,gez,iyorsun
geziyor,gez,iyor
geziyoruz,gez,iyoruz
geziyorsunuz,gez,iyorsunuz
geziyorlar,gez,iyorlar
gezeceğim,gez,ecekim
gezeceksin,gez,eceksin
gezecek,gez,ecek
gezeceğiz,gez,ecekiz
yüzüyorum,yüz,üyorum
yüzüyorsun,yüz,üyorsun
yüzüyor,yüz,üyor
yüzüyoruz,yüz,üyoruz
yüzüyorsunuz,yüz,üyorsunuz
yüzüyorlar,yüz,üyorlar
yüzeceğim,yüz,ecekim
yüzeceksin,yüz,eceksin
yüzecek,yüz,ecek
yüzeceğiz,yüz,ecekiz
dalıyorum,dal,ıyorum
dalıyorsun,dal,ıyorsun
dalıyor,dal,ıyor
dalıyoruz,dal,ıyoruz
dalıyorsunuz,dal,ıyorsunuz
dalıyorlar,dal,ıyorlar
dalacağım,dal,acakım
dalacaksın,dal,acaksın
dalacak,dal,acak
dalacağız,dal,acakız
yüzleşiyorum,yüzleş,iyorum
yüzleşiyorsun,yüzleş,iyorsun
yüzleşiyor,yüzleş,iyor
yüzleşiyoruz,yüzleş,iyoruz
yüzleşiyorsunuz,yüzleş,iyorsunuz
yüzleşiyorlar,yüzleş,iyorlar
yüzleşeceğim,yüzleş,ecekim
yüzleşeceksin,yüzleş,eceksin
yüzleşecek,yüzleş,ecek
yüzleşeceğiz,yüzleş,ecekiz
görüyorum,gör,üyorum
görüyorsun,gör,üyorsun
görüyor,gör,üyor
görüyoruz,gör,üyoruz
görüyorsunuz,gör,üyorsunuz
görüyorlar,gör,üyorlar
göreceğim,gör,ecekim
göreceksin,gör,eceksin
görecek,gör,ecek
göreceğiz,gör,ecekiz
biliyorum,bil,iyorum
biliyorsun,bil,iyorsun
biliyor,bil,iyor
biliyoruz,bil,iyoruz
biliyorsunuz,bil,iyorsunuz
biliyorlar,bil,iyorlar
bileceğim,bil,ecekim
bileceksin,bil,eceksin
bilecek,bil,ecek
bileceğiz,bil,ecekiz
veriyorum,ver,iyorum
veriyorsun,ver,iyorsun
veriyor,ver,iyor
veriyoruz,ver,iyoruz
veriyorsunuz,ver,iyorsunuz
veriyorlar,ver,iyorlar
vereceğim,ver,ecekim
vereceksin,ver,eceksin
verecek,ver,ecek
vereceğiz,ver,ecekiz
alıyorum,al,ıyorum
alıyorsun,al,ıyorsun
alıyor,al,ıyor
alıyoruz,al,ıyoruz
alıyorsunuz,al,ıyorsunuz
alıyorlar,al,ıyorlar
alacağım,al,acakım
alacaksın,al,acaksın
alacak,al,acak
alacağız,al,acakız
gidiyorum,git,iyorum
gidiyorsun,git,iyorsun
gidiyor,git,iyor
gidiyoruz,git,iyoruz
gidiyorsunuz,git,iyorsunuz
gidiyorlar,git,iyorlar
gideceğim,git,ecekim
gideceksin,git,eceksin
gidecek,git,ecek
gideceğiz,git,ecekiz
geliyorum,gel,iyorum
geliyorsun,gel,iyorsun
geliyor,gel,iyor
geliyoruz,gel,iyoruz
geliyorsunuz,gel,iyorsunuz
geliyorlar,gel,iyorlar
geleceğim,gel,ecekim
geleceksin,gel,eceksin
gelecek,gel,ecek
geleceğiz,gel,ecekiz
yapıyorum,yap,ıyorum
yapıyorsun,yap,ıyorsun
yapıyor,yap,ıyor
yapıyoruz,yap,ıyoruz
yapıyorsunuz,yap,ıyorsunuz
yapıyorlar,yap,ıyorlar
yapacağım,yap,acakım
yapacaksın,yap,acaksın
yapacak,yap,acak
yapacağız,yap,acakız
söylüyorum,söyle,üyorum
söylüyorsun,söyle,üyorsun
söylüyor,söyle,üyor
söylüyoruz,söyle,üyoruz
söylüyorsunuz,söyle,üyorsunuz
söylüyorlar,söyle,üyorlar
söyleyeceğim,söyle,yecekim
söyleyeceksin,söyle,yeceksin
söyleyecek,söyle,yecek
söyleyeceğiz,söyle,yecekiz
konuşuyorum,konuş,uyorum
konuşuyorsun,konuş,uyorsun
konuşuyor,konuş,uyor
konuşuyoruz,konuş,uyoruz
konuşuyorsunuz,konuş,uyorsunuz
konuşuyorlar,konuş,uyorlar
konuşacağım,konuş,acakım
konuşacaksın,konuş,acaksın
konuşacak,konuş,acak
konuşacağız,konuş,acakız
okuyorum,oku,yorum
okuyorsun,oku,yorsun
okuyor,oku,yor
okuyoruz,oku,yoruz
okuyorsunuz,oku,yorsunuz
okuyorlar,oku,yorlar
okuyacağım,oku,yacakım
okuyacaksın,oku,yacaksın
okuyacak,oku,yacak
okuyacağız,oku,yacakız
yazıyorum,yaz,ıyorum
yazıyorsun,yaz,ıyorsun
yazıyor,yaz,ıyor
yazıyoruz,yaz,ıyoruz
yazıyorsunuz,yaz,ıyorsunuz
yazıyorlar,yaz,ıyorlar
yazacağım,yaz,acakım
yazacaksın,yaz,acaksın
yazacak,yaz,acak
yazacağız,yaz,acakız
çiziyorum,çiz,iyorum
çiziyorsun,çiz,iyorsun
çiziyor,çiz,iyor
çiziyoruz,çiz,iyoruz
çiziyorsunuz,çiz,iyorsunuz
çiziyorlar,çiz,iyorlar
çizeceğim,çiz,ecekim
çizeceksin,çiz,eceksin
çizecek,çiz,ecek
çizeceğiz,çiz,ecekiz
boyuyorum,boya,yorum
boyuyorsun,boya,yorsun
boyuyor,boya,yor
boyuyoruz,boya,yoruz
boyuyorsunuz,boya,yorsunuz
boyuyorlar,boya,yorlar
boyayacağım,boya,yacakım
boyayacaksın,boya,yacaksın
boyayacak,boya,yacak
boyayacağız,boya,yacakız
kesiyorum,kes,iyorum
kesiyorsun,kes,iyorsun
kesiyor,kes,iyor
kesiyoruz,kes,iyoruz
kesiyorsunuz,kes,iyorsunuz
kesiyorlar,kes,iyorlar
keseceğim,kes,ecekim
keseceksin,kes,eceksin
kesecek,kes,ecek
keseceğiz,kes,ecekiz
dikiyorum,dik,iyorum
dikiyorsun,dik,iyorsun
dikiyor,dik,iyor
dikiyoruz,dik,iyoruz
dikiyorsunuz,dik,iyorsunuz
dikiyorlar,dik,iyorlar
dikeceğim,dik,ecekim
dikeceksin,dik,eceksin
dikecek,dik,ecek
dikeceğiz,dik,ecekiz
örüyorum,ör,üyorum
örüyorsun,ör,üyorsun
örüyor,ör,üyor
örüyoruz,ör,üyoruz
